timestamp,gps_longitude,gps_latitude,gps_accuracy_m
2025.12.09_07.27.17,4.389289626851678,50.82214512862265,
2025.12.09_07.27.18,4.389279820024967,50.82214563153684,
2025.12.09_07.27.24,4.389164065942168,50.82209802232683,
2025.12.09_07.27.26,4.3891265988349915,50.82207924686372,
2025.12.09_07.27.33,4.389003971591592,50.822015292942524,
2025.12.09_07.27.34,4.3889861181378365,50.822006994858384,
2025.12.09_07.27.38,4.388898862525821,50.82198251970112,
2025.12.09_07.27.42,4.38881965354085,50.82195594906807,
2025.12.09_07.27.47,4.38881428912282,50.821942538022995,
2025.12.09_07.27.52,4.388814037665725,50.82193935289979,
2025.12.09_07.28.02,4.388813953846693,50.82193993963301,
2025.12.09_07.28.12,4.388816552236676,50.82193507812917,
2025.12.09_07.28.21,4.388822168111801,50.82193046808243,
2025.12.09_07.28.29,4.38881965354085,50.82192845642567,
2025.12.09_07.28.36,4.388822251930833,50.821927869692445,
2025.12.09_07.28.38,4.388822754845023,50.82192795351148,
2025.12.09_07.28.39,4.388822335749865,50.82192803733051,
2025.12.09_07.28.47,4.388822084292769,50.82192845642567,
2025.12.09_07.28.48,4.388822922483087,50.821928875520825,
2025.12.09_07.28.54,4.388823928311467,50.82193055190146,
2025.12.09_07.29.03,4.388827197253704,50.8219301328063,
2025.12.09_07.29.11,4.388829376548529,50.82193046808243,
2025.12.09_07.29.16,4.388822671025991,50.82192761823535,
2025.12.09_07.29.24,4.388650422915816,50.82186567597091,
2025.12.09_07.29.27,4.388593761250377,50.82184539176524,
2025.12.09_07.29.32,4.388473145663738,50.82181538455188,
2025.12.09_07.29.35,4.388397624716163,50.82181949168444,
2025.12.09_07.29.37,4.388337945565581,50.82183239981532,
2025.12.09_07.29.39,4.388274746015668,50.821843883022666,
2025.12.09_07.29.45,4.388130577281117,50.82180465571582,
2025.12.09_07.29.46,4.388098977506161,50.821802476421,
2025.12.09_07.29.50,4.387978781014681,50.82179116085172,
2025.12.09_07.29.54,4.387861434370279,50.82179526798427,
2025.12.09_07.30.00,4.387720199301839,50.821786634624004,
2025.12.09_07.30.05,4.387619197368622,50.821766098961234,
2025.12.09_07.30.07,4.387593884021044,50.821745563298464,
2025.12.09_07.30.08,4.387583993375301,50.8217385224998,
2025.12.09_07.30.12,4.387521296739578,50.82170742563903,
2025.12.09_07.30.14,4.387500761076808,50.82168814726174,
2025.12.09_07.30.16,4.387499336153269,50.821694349870086,
2025.12.09_07.30.17,4.387507634237409,50.82169451750815,
2025.12.09_07.30.21,4.387506293132901,50.82168688997626,
2025.12.09_07.30.24,4.387480895966291,50.82166777923703,
2025.12.09_07.30.25,4.387464048340917,50.82165847532451,
2025.12.09_07.30.32,4.3873256631195545,50.821640538051724,
2025.12.09_07.30.36,4.387242430821061,50.82161296159029,
2025.12.09_07.30.44,4.387112176045775,50.82151832990348,
2025.12.09_07.30.54,4.386901538819075,50.82145563326776,
2025.12.09_07.31.02,4.38672736287117,50.82135211676359,
2025.12.09_07.31.10,4.386560646817088,50.821295538917184,
2025.12.09_07.31.12,4.386549079790711,50.82128229551017,
2025.12.09_07.31.15,4.386567939072847,50.82123627886176,
2025.12.09_07.31.21,4.386603394523263,50.8211256377399,
2025.12.09_07.31.27,4.386609345674515,50.821073334664106,
2025.12.09_07.31.33,4.386611944064498,50.82107249647379,
2025.12.09_07.31.36,4.386615380644798,50.82107207737863,
2025.12.09_07.31.47,4.386621918529272,50.821069898083806,
2025.12.09_07.31.56,4.386621750891209,50.82106763496995,
2025.12.09_07.31.58,4.386621667072177,50.82106755115092,
2025.12.09_07.31.59,4.386621080338955,50.821066880598664,
2025.12.09_07.32.08,4.386618146672845,50.821055229753256,
2025.12.09_07.32.09,4.386619655415416,50.821056151762605,
2025.12.09_07.32.10,4.38661839812994,50.82105489447713,
2025.12.09_07.32.11,4.386620158329606,50.821055648848414,
2025.12.09_07.32.20,4.386676149442792,50.8209580834955,
2025.12.09_07.32.21,4.38668143004179,50.82093922421336,
2025.12.09_07.32.28,4.386740354821086,50.820843083783984,
2025.12.09_07.32.36,4.386873794719577,50.82072305493057,
2025.12.09_07.32.42,4.386984687298536,50.82063764333725,
2025.12.09_07.32.44,4.387042690068483,50.820623729377985,
2025.12.09_07.32.49,4.387112343683839,50.82057033665478,
2025.12.09_07.32.55,4.387169172987342,50.82053052261472,
2025.12.09_07.32.59,4.387182919308543,50.82050143741071,
2025.12.09_07.33.04,4.387235641479492,50.820438573136926,
2025.12.09_07.33.09,4.387310491874814,50.82038124091923,
2025.12.09_07.33.16,4.3873995915055275,50.82029792480171,
2025.12.09_07.33.21,4.387442255392671,50.82023589871824,
2025.12.09_07.33.23,4.387464048340917,50.82021402195096,
2025.12.09_07.33.30,4.387514591217041,50.8201221562922,
2025.12.09_07.33.35,4.387555159628391,50.82008217461407,
2025.12.09_07.33.38,4.387594973668456,50.820085192099214,
2025.12.09_07.33.49,4.387723216786981,50.82009147852659,
2025.12.09_07.33.58,4.387774933129549,50.820085192099214,
2025.12.09_07.34.06,4.387882221490145,50.820144871249795,
2025.12.09_07.34.07,4.387890351936221,50.82015182822943,
2025.12.09_07.34.09,4.387909043580294,50.82017387263477,
2025.12.09_07.34.20,4.388080034404993,50.820274874567986,
2025.12.09_07.34.28,4.388226885348558,50.82034545019269,
2025.12.09_07.34.31,4.388289917260408,50.8203708473593,
2025.12.09_07.34.35,4.388359654694796,50.82041334360838,
2025.12.09_07.34.42,4.388461830094457,50.82047989591956,
2025.12.09_07.34.45,4.388513546437025,50.820498168468475,
2025.12.09_07.34.52,4.388624271377921,50.82055499777198,
2025.12.09_07.34.59,4.388778330758214,50.820616940036416,
2025.12.09_07.35.06,4.388887798413634,50.820697993040085,
2025.12.09_07.35.07,4.38890565186739,50.82070603966713,
2025.12.09_07.35.16,4.389105057343841,50.82077854312956,
2025.12.09_07.35.18,4.38915585167706,50.820790864527225,
2025.12.09_07.35.22,4.389200275763869,50.82083109766245,
2025.12.09_07.35.31,4.389276131987572,50.82093344070017,
