timestamp,gps_longitude,gps_latitude,gps_accuracy_m
2025.12.24_10.32.05,5.343217765912414,50.2103930991143,
2025.12.24_10.32.06,5.343215670436621,50.21039268001914,
2025.12.24_10.32.09,5.343249198049307,50.210374826565385,
2025.12.24_10.32.11,5.343287168070674,50.210362588986754,
2025.12.24_10.32.18,5.343399066478014,50.210286397486925,
2025.12.24_10.32.29,5.343511635437608,50.21015555597842,
2025.12.24_10.32.40,5.343650188297033,50.21002831868827,
2025.12.24_10.32.45,5.34369109198451,50.20997081883252,
2025.12.24_10.32.48,5.343728559091687,50.2099406439811,
2025.12.24_10.32.58,5.343841882422566,50.20980888046324,
2025.12.24_10.33.07,5.3439499251544476,50.20970678888261,
2025.12.24_10.33.13,5.344018656760454,50.2096332795918,
2025.12.24_10.33.14,5.34402527846396,50.2096211258322,
2025.12.24_10.33.15,5.344030391424894,50.20960754714906,
2025.12.24_10.33.24,5.3440724685788155,50.20949405618012,
2025.12.24_10.33.34,5.344097362831235,50.20934326574206,
2025.12.24_10.33.46,5.344096189364791,50.209152242168784,
2025.12.24_10.33.48,5.344091076403856,50.209123995155096,
2025.12.24_10.33.58,5.344044053927064,50.20899483002722,
2025.12.24_10.34.09,5.343977166339755,50.20885753445327,
2025.12.24_10.34.19,5.34387918189168,50.20873574540019,
2025.12.24_10.34.23,5.3438397869467735,50.20868771709502,
2025.12.24_10.34.36,5.343707520514727,50.20851672627032,
2025.12.24_10.34.44,5.343683464452624,50.2084157243371,
2025.12.24_10.34.51,5.343636944890022,50.208333833143115,
2025.12.24_10.34.54,5.343596041202545,50.20829896442592,
2025.12.24_10.35.01,5.343508785590529,50.208226880058646,
2025.12.24_10.35.10,5.343417674303055,50.20811699330807,
2025.12.24_10.35.21,5.3433842305094,50.20796796306968,
2025.12.24_10.35.29,5.343368388712406,50.20786788314581,
2025.12.24_10.35.31,5.343356821686029,50.20784265361726,
2025.12.24_10.35.40,5.343416249379516,50.207743076607585,
2025.12.24_10.35.44,5.343448184430599,50.207686917856336,
2025.12.24_10.35.46,5.343446172773838,50.2076733391732,
2025.12.24_10.35.47,5.343444831669331,50.20767233334482,
2025.12.24_10.35.53,5.343381632119417,50.20767384208739,
2025.12.24_10.36.02,5.343185076490045,50.207683397457004,
2025.12.24_10.36.14,5.34291123971343,50.207728324458,
2025.12.24_10.36.25,5.342667745426297,50.207717679440975,
2025.12.24_10.36.38,5.3424302861094475,50.207600332796574,
2025.12.24_10.36.40,5.342390136793256,50.207580383867025,
2025.12.24_10.36.51,5.342195089906454,50.207481645047665,
2025.12.24_10.37.04,5.341954026371241,50.20737234503031,
2025.12.24_10.37.16,5.341744478791952,50.207268157973886,
2025.12.24_10.37.22,5.341642638668418,50.20722113549709,
2025.12.24_10.37.26,5.341572565957904,50.207187943160534,
2025.12.24_10.37.39,5.341335441917181,50.20708375610411,
2025.12.24_10.37.42,5.341282971203327,50.20705928094685,
2025.12.24_10.37.55,5.341033190488815,50.2069840952754,
2025.12.24_10.38.05,5.340820457786322,50.20694738253951,
2025.12.24_10.38.18,5.340532287955284,50.2069132681936,
2025.12.24_10.38.20,5.340488785877824,50.20691159181297,
2025.12.24_10.38.32,5.340259876102209,50.206911424174905,
2025.12.24_10.38.33,5.340261636301875,50.20691226236522,
2025.12.24_10.38.35,5.3402674198150635,50.20691268146038,
2025.12.24_10.38.40,5.340274041518569,50.20691033452749,
2025.12.24_10.38.47,5.34017245285213,50.206904131919146,
2025.12.24_10.38.49,5.340125346556306,50.20690228790045,
2025.12.24_10.38.50,5.340101961046457,50.20690195262432,
2025.12.24_10.38.53,5.340031385421753,50.20689943805337,
2025.12.24_10.38.57,5.339939687401056,50.206895750015974,
2025.12.24_10.39.00,5.339874560013413,50.206887451931834,
2025.12.24_10.39.02,5.339831979945302,50.2068807464093,
2025.12.24_10.39.03,5.339810270816088,50.20687839947641,
2025.12.24_10.39.05,5.339767523109913,50.206869430840015,
2025.12.24_10.39.10,5.339662916958332,50.206840094178915,
2025.12.24_10.39.13,5.3396062552928925,50.20681888796389,
2025.12.24_10.39.16,5.339546576142311,50.20679885521531,
2025.12.24_10.39.21,5.339445825666189,50.20677915774286,
2025.12.24_10.39.23,5.339410370215774,50.20679734647274,
2025.12.24_10.39.31,5.339327557012439,50.206903126090765,
2025.12.24_10.39.32,5.339316660538316,50.206915363669395,
2025.12.24_10.39.36,5.339268045499921,50.20696213468909,
2025.12.24_10.39.49,5.339108454063535,50.207119546830654,
2025.12.24_10.40.02,5.338945342227817,50.207282826304436,
2025.12.24_10.40.05,5.338906366378069,50.20731836557388,
2025.12.24_10.40.18,5.338765550404787,50.207468485459685,
2025.12.24_10.40.20,5.338762365281582,50.20747058093548,
2025.12.24_10.40.24,5.338713834062219,50.20749899558723,
2025.12.24_10.40.35,5.338554326444864,50.207626232877374,
