timestamp,gps_longitude,gps_latitude,gps_accuracy_m
2025.12.14_09.41.01,5.343186166137457,50.21044012159109,
2025.12.14_09.41.02,5.3431865852326155,50.21043769083917,
2025.12.14_09.41.06,5.343230422586203,50.21041707135737,
2025.12.14_09.41.09,5.343290437012911,50.210392428562045,
2025.12.14_09.41.10,5.343307284638286,50.21038086153567,
2025.12.14_09.41.14,5.343360677361488,50.210327971726656,
2025.12.14_09.41.19,5.343437874689698,50.210269298404455,
2025.12.14_09.41.21,5.34345799125731,50.21024549379945,
2025.12.14_09.41.28,5.343534769490361,50.210144659504294,
2025.12.14_09.41.30,5.343556981533766,50.21011431701481,
2025.12.14_09.41.41,5.343697629868984,50.20996034145355,
2025.12.14_09.41.50,5.343798464164138,50.209850538522005,
2025.12.14_09.42.00,5.343898627907038,50.20973595790565,
2025.12.14_09.42.11,5.344019662588835,50.20959916524589,
2025.12.14_09.42.20,5.344083281233907,50.20949698984623,
2025.12.14_09.42.31,5.344127872958779,50.20933706313372,
2025.12.14_09.42.41,5.344136841595173,50.20919029600918,
2025.12.14_09.42.50,5.344113958999515,50.20905911922455,
2025.12.14_09.42.55,5.344091160222888,50.208988040685654,
2025.12.14_09.42.57,5.344077916815877,50.208961218595505,
2025.12.14_09.43.02,5.344041790813208,50.20889307372272,
2025.12.14_09.43.12,5.343940621241927,50.20877094939351,
2025.12.14_09.43.21,5.343855377286673,50.2086609788239,
2025.12.14_09.43.27,5.343811539933085,50.20858193747699,
2025.12.14_09.43.30,5.3437847178429365,50.20854162052274,
2025.12.14_09.43.41,5.34367885440588,50.20840256474912,
2025.12.14_09.43.45,5.343645745888352,50.208350932225585,
2025.12.14_09.43.49,5.343632334843278,50.20829108543694,
2025.12.14_09.44.01,5.34350979141891,50.20813669078052,
2025.12.14_09.44.02,5.343500655144453,50.20812453702092,
2025.12.14_09.44.13,5.343442820012569,50.20798799581826,
2025.12.14_09.44.25,5.343439131975174,50.20783519372344,
2025.12.14_09.44.29,5.34342622384429,50.20778741687536,
2025.12.14_09.44.33,5.343463690951467,50.20773846656084,
2025.12.14_09.44.40,5.343508869409561,50.20764961838722,
2025.12.14_09.44.41,5.343505684286356,50.207647858187556,
2025.12.14_09.44.42,5.343502331525087,50.20764819346368,
2025.12.14_09.44.47,5.343426642939448,50.20765196532011,
2025.12.14_09.44.49,5.343382973223925,50.2076524682343,
2025.12.14_09.44.51,5.343336118385196,50.20765238441527,
2025.12.14_09.44.56,5.343229081481695,50.20766772329807,
2025.12.14_09.44.59,5.343175018206239,50.20767685957253,
2025.12.14_09.45.07,5.343015678226948,50.20770653150976,
2025.12.14_09.45.10,5.3429515566676855,50.20771885290742,
2025.12.14_09.45.17,5.342799257487059,50.20772245712578,
2025.12.14_09.45.25,5.342659363523126,50.20767434500158,
2025.12.14_09.45.36,5.34247144125402,50.20757761783898,
2025.12.14_09.45.37,5.342452833428979,50.20757049322128,
2025.12.14_09.45.38,5.3424355667084455,50.20756345242262,
2025.12.14_09.45.39,5.342418551445007,50.20755607634783,
2025.12.14_09.45.50,5.342214284464717,50.207466473802924,
2025.12.14_09.45.56,5.34211085177958,50.20741928368807,
2025.12.14_09.45.59,5.342056956142187,50.20739338360727,
2025.12.14_09.46.01,5.342020159587264,50.2073778770864,
2025.12.14_09.46.04,5.341970957815647,50.207352647557855,
2025.12.14_09.46.07,5.34191932529211,50.207328759133816,
2025.12.14_09.46.09,5.341886049136519,50.207311157137156,
2025.12.14_09.46.11,5.3418500907719135,50.207292633131146,
2025.12.14_09.46.23,5.341636436060071,50.207200180739164,
2025.12.14_09.46.25,5.341598717495799,50.207183165475726,
2025.12.14_09.46.36,5.341400317847729,50.207098089158535,
2025.12.14_09.46.47,5.341208623722196,50.20701242610812,
2025.12.14_09.46.57,5.34100896678865,50.20697185769677,
2025.12.14_09.47.07,5.340783996507525,50.20693212747574,
