timestamp,gps_longitude,gps_latitude,gps_accuracy_m
2025.12.23_14.14.03,4.621930941939354,50.668548848479986,
2025.12.23_14.14.04,4.621933288872242,50.6685480941087,
2025.12.23_14.14.09,4.622020879760385,50.668523870408535,
2025.12.23_14.14.13,4.622111236676574,50.66853627562523,
2025.12.23_14.14.14,4.622132945805788,50.668538957834244,
2025.12.23_14.14.15,4.62215943261981,50.66854692064226,
2025.12.23_14.14.17,4.62220192886889,50.66855597309768,
2025.12.23_14.14.21,4.6222936268895864,50.668558990582824,
2025.12.23_14.14.22,4.622315168380737,50.66855915822089,
2025.12.23_14.14.27,4.622420025989413,50.66856846213341,
2025.12.23_14.14.29,4.622458666563034,50.66857852041721,
2025.12.23_14.14.37,4.6226222813129425,50.66859746351838,
2025.12.23_14.14.41,4.6226967964321375,50.6685879919678,
2025.12.23_14.14.43,4.622750440612435,50.668576089665294,
2025.12.23_14.14.45,4.62279804982245,50.66856108605862,
2025.12.23_14.14.54,4.623023942112923,50.66856469027698,
2025.12.23_14.15.03,4.6232180669903755,50.668583046644926,
2025.12.23_14.15.05,4.623261233791709,50.66858706995845,
2025.12.23_14.15.08,4.623330216854811,50.66857106052339,
2025.12.23_14.15.09,4.623349159955978,50.66857231780887,
2025.12.23_14.15.18,4.623560132458806,50.66854063421488,
2025.12.23_14.15.25,4.623749731108546,50.66859997808933,
2025.12.23_14.15.26,4.623773954808712,50.66859385930002,
2025.12.23_14.15.33,4.623928684741259,50.668596625328064,
2025.12.23_14.15.34,4.623942179605365,50.668583968654275,
2025.12.23_14.15.39,4.62399079464376,50.668498976156116,
2025.12.23_14.15.42,4.623993141576648,50.668445248156786,
2025.12.23_14.15.50,4.624011497944593,50.66830879077315,
2025.12.23_14.15.57,4.624021472409368,50.66819345578551,
2025.12.23_14.16.00,4.624021472409368,50.66815288737416,
2025.12.23_14.16.02,4.62402013130486,50.66812556236982,
2025.12.23_14.16.03,4.624021137133241,50.668110055848956,
2025.12.23_14.16.06,4.624035889282823,50.66805305890739,
2025.12.23_14.16.14,4.624029854312539,50.66789573058486,
2025.12.23_14.16.17,4.6240076422691345,50.66784946247935,
2025.12.23_14.16.22,4.6239973325282335,50.6678382307291,
2025.12.23_14.16.23,4.62398836389184,50.667840829119086,
2025.12.23_14.16.27,4.623918458819389,50.667854994535446,
2025.12.23_14.16.31,4.623817121610045,50.6678572576493,
2025.12.23_14.16.32,4.623792227357626,50.667856419458985,
2025.12.23_14.16.38,4.623654345050454,50.66785574890673,
2025.12.23_14.16.46,4.623445384204388,50.66785675473511,
2025.12.23_14.16.53,4.62328327819705,50.66787192597985,
2025.12.23_14.16.54,4.623261149972677,50.667869662865996,
2025.12.23_14.17.01,4.623096361756325,50.66788592375815,
2025.12.23_14.17.05,4.62299695238471,50.667900927364826,
2025.12.23_14.17.08,4.6229273825883865,50.66791685298085,
2025.12.23_14.17.14,4.622787991538644,50.66791081801057,
2025.12.23_14.17.15,4.622768377885222,50.66790201701224,
2025.12.23_14.17.22,4.622597135603428,50.66787729039788,
2025.12.23_14.17.24,4.622549023479223,50.6678865943104,
2025.12.23_14.17.28,4.622466545552015,50.66791928373277,
2025.12.23_14.17.31,4.622404184192419,50.66793638281524,
2025.12.23_14.17.32,4.622381133958697,50.66793386824429,
2025.12.23_14.17.33,4.622356574982405,50.667938562110066,
2025.12.23_14.17.38,4.622234450653195,50.66797502338886,
2025.12.23_14.17.46,4.622073769569397,50.66802372224629,
2025.12.23_14.17.55,4.6218441892415285,50.66804618574679,
2025.12.23_14.18.05,4.621628355234861,50.66803243942559,
2025.12.23_14.18.07,4.621587786823511,50.66803453490138,
2025.12.23_14.18.11,4.6215149480849504,50.668055238202214,
2025.12.23_14.18.14,4.621456358581781,50.6680610217154,
2025.12.23_14.18.18,4.621358793228865,50.66804526373744,
2025.12.23_14.18.28,4.621080681681633,50.66801542416215,
2025.12.23_14.18.30,4.621033743023872,50.668021542951465,
2025.12.23_14.18.32,4.6210069209337234,50.66803847439587,
2025.12.23_14.18.34,4.620980434119701,50.66805842332542,
2025.12.23_14.18.43,4.6208181604743,50.66813863813877,
2025.12.23_14.18.44,4.620791589841247,50.668143667280674,
2025.12.23_14.18.49,4.620690923184156,50.668188175186515,
2025.12.23_14.18.57,4.620509957894683,50.6681646220386,
