timestamp,gps_longitude,gps_latitude,gps_accuracy_m
2025.12.19_10.46.54,4.621847290545702,50.668448684737086,
2025.12.19_10.46.55,4.621857265010476,50.66845237277448,
2025.12.19_10.47.02,4.622033284977078,50.66846217960119,
2025.12.19_10.47.03,4.622066728770733,50.66846293397248,
2025.12.19_10.47.09,4.622234953567386,50.66848363727331,
2025.12.19_10.47.10,4.622261356562376,50.66848615184426,
2025.12.19_10.47.16,4.622414829209447,50.66851909272373,
2025.12.19_10.47.23,4.622577941045165,50.66854759119451,
2025.12.19_10.47.30,4.622735101729631,50.66855379380286,
2025.12.19_10.47.37,4.622892178595066,50.668563935905695,
2025.12.19_10.47.44,4.623067947104573,50.66855882294476,
2025.12.19_10.47.51,4.623222257941961,50.668549770489335,
2025.12.19_10.47.56,4.6233332343399525,50.66853744909167,
2025.12.19_10.47.58,4.6233809273689985,50.6685377843678,
2025.12.19_10.48.08,4.623574297875166,50.668511129915714,
2025.12.19_10.48.14,4.623721316456795,50.668525882065296,
2025.12.19_10.48.16,4.623767165467143,50.668527223169804,
2025.12.19_10.48.23,4.623927595093846,50.66854155622423,
2025.12.19_10.48.24,4.623945532366633,50.66852898336947,
2025.12.19_10.48.32,4.624012755230069,50.668407529592514,
2025.12.19_10.48.42,4.624033458530903,50.668246345594525,
2025.12.19_10.48.50,4.624059526249766,50.66815716214478,
2025.12.19_10.48.54,4.624050473794341,50.668099243193865,
2025.12.19_10.48.56,4.624061286449432,50.66807367838919,
2025.12.19_10.48.57,4.624067656695843,50.66805733367801,
2025.12.19_10.49.05,4.624076625332236,50.66792012192309,
2025.12.19_10.49.10,4.6240568440407515,50.66784736700356,
2025.12.19_10.49.12,4.624055083841085,50.667840829119086,
2025.12.19_10.49.13,4.624054664745927,50.66784393042326,
2025.12.19_10.49.14,4.624040583148599,50.667848121374846,
2025.12.19_10.49.17,4.623993644490838,50.66785273142159,
2025.12.19_10.49.26,4.623747719451785,50.667848121374846,
2025.12.19_10.49.33,4.623608076944947,50.667852479964495,
2025.12.19_10.49.44,4.623329881578684,50.66786698065698,
2025.12.19_10.49.45,4.6233108546584845,50.66787117160857,
2025.12.19_10.49.47,4.623283194378018,50.66787234507501,
2025.12.19_10.49.48,4.62327397428453,50.66786496900022,
2025.12.19_10.49.58,4.6230546198785305,50.667866729199886,
2025.12.19_10.50.01,4.622981194406748,50.66786974668503,
2025.12.19_10.50.06,4.622860662639141,50.6678765360266,
2025.12.19_10.50.15,4.62268028408289,50.66784502007067,
2025.12.19_10.50.16,4.622660921886563,50.66784644499421,
2025.12.19_10.50.20,4.622584981843829,50.66788299009204,
2025.12.19_10.50.25,4.622482554987073,50.66790645942092,
2025.12.19_10.50.27,4.622442154213786,50.6679058726877,
2025.12.19_10.50.34,4.622271079570055,50.66792783327401,
2025.12.19_10.50.41,4.622106123715639,50.6679835729301,
2025.12.19_10.50.49,4.6219095680862665,50.667995139956474,
2025.12.19_10.50.51,4.621876124292612,50.668000085279346,
2025.12.19_10.50.58,4.621747964993119,50.668006874620914,
2025.12.19_10.51.04,4.6216280199587345,50.66800612024963,
2025.12.19_10.51.06,4.621588373556733,50.66800125874579,
2025.12.19_10.51.13,4.621437834575772,50.66799254156649,
2025.12.19_10.51.23,4.621217055246234,50.667972760275006,
2025.12.19_10.51.30,4.621062073856592,50.66798457875848,
2025.12.19_10.51.32,4.621018152683973,50.66801039502025,
2025.12.19_10.51.35,4.620960149914026,50.66804434172809,
2025.12.19_10.51.38,4.620898962020874,50.66807032562792,
2025.12.19_10.51.44,4.62078295648098,50.6681268196553,
2025.12.19_10.51.47,4.62073165923357,50.668154479935765,
2025.12.19_10.51.49,4.620702071115375,50.66817124374211,
2025.12.19_10.51.51,4.620663933455944,50.66817979328334,
2025.12.19_10.51.53,4.620631579309702,50.66817929036915,
2025.12.19_10.51.57,4.62056552991271,50.668127154931426,
2025.12.19_10.52.04,4.62044189684093,50.668065967038274,
2025.12.19_10.52.06,4.6204019989818335,50.66805347800255,
2025.12.19_10.52.12,4.620241234079003,50.66806529648602,
2025.12.19_10.52.20,4.620057083666325,50.668063536286354,
2025.12.19_10.52.27,4.619919368997216,50.66802866756916,
2025.12.19_10.52.28,4.619891876354814,50.668023470789194,
2025.12.19_10.52.38,4.61963614448905,50.66800503060222,
2025.12.19_10.52.46,4.619439169764519,50.668014669790864,
2025.12.19_10.52.53,4.619283182546496,50.66803269088268,
2025.12.19_10.52.56,4.619222162291408,50.668051885440946,
2025.12.19_10.53.02,4.619101798161864,50.668080719187856,
2025.12.19_10.53.03,4.619079418480396,50.668078456074,
2025.12.19_10.53.11,4.618907254189253,50.66806714050472,
2025.12.19_10.53.15,4.618838187307119,50.66805683076382,
2025.12.19_10.53.17,4.618798960000277,50.668065547943115,
2025.12.19_10.53.23,4.618668621405959,50.668058171868324,
2025.12.19_10.53.24,4.618648756295443,50.66806035116315,
2025.12.19_10.53.25,4.61863785982132,50.668060686439276,
2025.12.19_10.53.29,4.618620844557881,50.668056746944785,
2025.12.19_10.53.33,4.618619251996279,50.66805699840188,
2025.12.19_10.53.42,4.618437280878425,50.66804853267968,
2025.12.19_10.53.50,4.618246676400304,50.6680887658149,
2025.12.19_10.54.00,4.617996057495475,50.668042581528425,
2025.12.19_10.54.01,4.617979126051068,50.66804174333811,
2025.12.19_10.54.04,4.617908298969269,50.66805792041123,
2025.12.19_10.54.06,4.617866724729538,50.66804777830839,
2025.12.19_10.54.13,4.617716856300831,50.668021542951465,
2025.12.19_10.54.15,4.617674527689815,50.66801969893277,
2025.12.19_10.54.18,4.6176234818995,50.66802732646465,
2025.12.19_10.54.27,4.61742072366178,50.668104691430926,
2025.12.19_10.54.31,4.617328690364957,50.66814685240388,
2025.12.19_10.54.34,4.6173308696597815,50.66818255931139,
2025.12.19_10.54.42,4.617307484149933,50.66827543079853,
2025.12.19_10.54.44,4.617269430309534,50.66828607581556,
2025.12.19_10.54.47,4.617198938503861,50.66830946132541,
2025.12.19_10.54.49,4.617157783359289,50.66832471638918,
2025.12.19_10.54.54,4.617048986256123,50.66836629062891,
2025.12.19_10.55.05,4.616811526939273,50.66844482906163,
2025.12.19_10.55.10,4.616708178073168,50.6684825476259,
2025.12.19_10.55.14,4.616646654903889,50.66851448267698,
2025.12.19_10.55.15,4.61664623580873,50.66851481795311,
2025.12.19_10.55.17,4.616666855290532,50.66852512769401,
2025.12.19_10.55.18,4.616676494479179,50.66853208467364,
2025.12.19_10.55.23,4.616682697087526,50.668582459911704,
